id,school_id,school_name,school_city,school_state,school_country,date,date_precision,location,affected_communities,category,summary,source_ids,source_types,source_titles,source_publishers,source_urls,institutional_response,response_depth,response_date,legal_status,verification_status,confidence,review_tier,tags,created_at,updated_at,record_hash
evt_2026_6987,northeast_iowa_community_college_154110010,Northeast Iowa Community College,Manchester,IA,US,2023-01-01,year,"Manchester, IA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported public-property Drug law arrests for Northeast Iowa Community College in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; arrest-stat; public-property; 2023,2026-07-16,2026-07-16,sha256:830e5b7e3a50962bd06e7e1c8390e29a009ef955f48f2c73669e0007ee8e2a2c
evt_2026_6988,university_of_saint_joseph,University of Saint Joseph,WEST HARTFORD,CT,US,2022-01-01,year,"WEST HARTFORD, CT",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 2 reported residence-hall Drug law disciplinary referrals for University of Saint Joseph in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; disciplinary-referral-stat; residence-hall; 2022,2026-07-16,2026-07-16,sha256:4427cef20dcaae8c927615b2a2a4afe99550bc5b975a4072d5a6de4b1ddc9349
evt_2026_6989,olivet_nazarene_university,Olivet Nazarene University,Bourbonnais,IL,US,2023-01-01,year,"Bourbonnais, IL",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 30 reported residence-hall Drug law disciplinary referrals for Olivet Nazarene University in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; disciplinary-referral-stat; residence-hall; 2023,2026-07-16,2026-07-16,sha256:ee9de99e9b86e144eca93628578cd048f3c95fbc4c58a157888e846dd1970f87
evt_2026_6990,connecticut_state_community_college_129367018,Connecticut State Community College,NEW HAVEN,CT,US,2024-01-01,year,"NEW HAVEN, CT",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 10 reported public-property Motor vehicle theft for Connecticut State Community College in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; public-property; 2024,2026-07-16,2026-07-16,sha256:70b2f4a7eb48869a7fd04b1f8e7236ec3df730143c1905fb6f90236e78d1e1fc
evt_2026_6991,western_university_of_health_sciences,Western University of Health Sciences,POMONA,CA,US,2022-01-01,year,"POMONA, CA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported noncampus Burglary for Western University of Health Sciences in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; noncampus; 2022,2026-07-16,2026-07-16,sha256:de939e53221b1778044e5661d5129b5db88441448c48ae797e34e5f48b985b06
evt_2026_6992,montana_state_university,Montana State University,Bozeman,MT,US,2022-01-01,year,"Bozeman, MT",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 17 reported residence-hall Liquor law arrests for Montana State University in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; arrest-stat; residence-hall; 2022,2026-07-16,2026-07-16,sha256:8fe796b6f1997c3e03581a7ff3f7544446e5f15bcd143535e730fd4e855dbe08
evt_2026_6993,california_state_university_fresno,California State University-Fresno,FRESNO,CA,US,2022-01-01,year,"FRESNO, CA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported public-property Arson for California State University-Fresno in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; public-property; 2022,2026-07-16,2026-07-16,sha256:a11249d2a87988b5fbc2c56ad02b2d5b6ff7e11087bcc527fef9d2d60461b21a
evt_2026_6994,oregon_state_university_cascades_campus,Oregon State University-Cascades Campus,Bend,OR,US,2024-01-01,year,"Bend, OR",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Arson for Oregon State University-Cascades Campus in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2024,2026-07-16,2026-07-16,sha256:ac6b6a7a1a4e6cce467385ea57819d6406d0f4203d519db8c353c46b482d18ad
evt_2026_6995,cuny_city_college,CUNY City College,NEW YORK,NY,US,2023-01-01,year,"NEW YORK, NY",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported residence-hall Rape for CUNY City College in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; residence-hall; 2023,2026-07-16,2026-07-16,sha256:cb2bf0661fb95a96b05934d5ea19ea6e8212d53a4e3c6de074d82a399993ca40
evt_2026_6996,century_college,Century College,WHITE BEAR LAKE,MN,US,2023-01-01,year,"WHITE BEAR LAKE, MN",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Drug law disciplinary referrals for Century College in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; disciplinary-referral-stat; on-campus; 2023,2026-07-16,2026-07-16,sha256:4fbf574d77fd9487b6e5c4f26126f7d07a6a5ff1fda2a380ca98aa6bb0b0b05a
evt_2026_6997,calvin_university,Calvin University,GRAND RAPIDS,MI,US,2022-01-01,year,"GRAND RAPIDS, MI",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Fondling for Calvin University in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2022,2026-07-16,2026-07-16,sha256:a438236d091f355015ab297efc6aecefab12e92dc32d0a04fbfb8e86be6682b6
